code,region,name,exchange,type
600802,SH,福建水泥,SSE,stock
600803,SH,新奥股份,SSE,stock
600805,SH,悦达投资,SSE,stock
600807,SH,济高发展,SSE,stock
600808,SH,马钢股份,SSE,stock
600809,SH,山西汾酒,SSE,stock
600810,SH,神马股份,SSE,stock
600812,SH,华北制药,SSE,stock
600814,SH,杭州解百,SSE,stock
600815,SH,厦工股份,SSE,stock
600816,SH,建元信托,SSE,stock
600817,SH,宇通重工,SSE,stock
600818,SH,中路股份,SSE,stock
600819,SH,耀皮玻璃,SSE,stock
600820,SH,隧道股份,SSE,stock
600821,SH,金开新能,SSE,stock
600822,SH,上海物贸,SSE,stock
600824,SH,益民集团,SSE,stock
600825,SH,新华传媒,SSE,stock
600826,SH,兰生股份,SSE,stock
600827,SH,百联股份,SSE,stock
600828,SH,茂业商业,SSE,stock
600829,SH,人民同泰,SSE,stock
600830,SH,香溢融通,SSE,stock
600831,SH,广电网络,SSE,stock
600833,SH,第一医药,SSE,stock
600834,SH,申通地铁,SSE,stock
600835,SH,上海机电,SSE,stock
600838,SH,上海九百,SSE,stock
600839,SH,四川长虹,SSE,stock
600841,SH,动力新科,SSE,stock
600843,SH,上工申贝,SSE,stock
600844,SH,金煤科技,SSE,stock
600845,SH,宝信软件,SSE,stock
600846,SH,同济科技,SSE,stock
600847,SH,万里股份,SSE,stock
600848,SH,上海临港,SSE,stock
600850,SH,电科数字,SSE,stock
600851,SH,海欣股份,SSE,stock
600853,SH,龙建股份,SSE,stock
600854,SH,春兰股份,SSE,stock
600855,SH,航天长峰,SSE,stock
600857,SH,宁波中百,SSE,stock
600858,SH,银座股份,SSE,stock
600859,SH,王府井,SSE,stock
600860,SH,京城股份,SSE,stock
600861,SH,北京人力,SSE,stock
600862,SH,中航高科,SSE,stock
600863,SH,内蒙华电,SSE,stock
600864,SH,哈投股份,SSE,stock
600865,SH,百大集团,SSE,stock
600866,SH,星湖科技,SSE,stock
600867,SH,通化东宝,SSE,stock
600868,SH,梅雁吉祥,SSE,stock
600869,SH,远东股份,SSE,stock
600871,SH,石化油服,SSE,stock
600872,SH,中炬高新,SSE,stock
600873,SH,梅花生物,SSE,stock
600874,SH,创业环保,SSE,stock
600875,SH,东方电气,SSE,stock
600876,SH,凯盛新能,SSE,stock
600877,SH,电科芯片,SSE,stock
600879,SH,航天电子,SSE,stock
600880,SH,博瑞传播,SSE,stock
600881,SH,亚泰集团,SSE,stock
600882,SH,妙可蓝多,SSE,stock
600883,SH,博闻科技,SSE,stock
600884,SH,杉杉股份,SSE,stock
600885,SH,宏发股份,SSE,stock
600886,SH,国投电力,SSE,stock
600887,SH,伊利股份,SSE,stock
600888,SH,新疆众和,SSE,stock
600889,SH,南京化纤,SSE,stock
600892,SH,*ST大晟,SSE,stock
600893,SH,航发动力,SSE,stock
600894,SH,广日股份,SSE,stock
600895,SH,张江高科,SSE,stock
600897,SH,厦门空港,SSE,stock
600900,SH,长江电力,SSE,stock
600901,SH,江苏金租,SSE,stock
600903,SH,贵州燃气,SSE,stock
600905,SH,三峡能源,SSE,stock
600906,SH,财达证券,SSE,stock
600908,SH,无锡银行,SSE,stock
600909,SH,华安证券,SSE,stock
600916,SH,中国黄金,SSE,stock
600917,SH,重庆燃气,SSE,stock
600918,SH,中泰证券,SSE,stock
600919,SH,江苏银行,SSE,stock
600925,SH,苏能股份,SSE,stock
600926,SH,杭州银行,SSE,stock
600927,SH,永安期货,SSE,stock
600928,SH,西安银行,SSE,stock
600929,SH,雪天盐业,SSE,stock
600930,SH,华电新能,SSE,stock
600933,SH,爱柯迪,SSE,stock
600935,SH,华塑股份,SSE,stock
600936,SH,北投科技,SSE,stock
600938,SH,中国海油,SSE,stock
600939,SH,重庆建工,SSE,stock
600941,SH,中国移动,SSE,stock
600955,SH,维远股份,SSE,stock
600956,SH,新天绿能,SSE,stock
600958,SH,东方证券,SSE,stock
600959,SH,江苏有线,SSE,stock
600960,SH,渤海汽车,SSE,stock
600961,SH,株冶集团,SSE,stock
600962,SH,国投中鲁,SSE,stock
600963,SH,岳阳林纸,SSE,stock
600965,SH,福成股份,SSE,stock
600966,SH,博汇纸业,SSE,stock
600967,SH,内蒙一机,SSE,stock
600968,SH,海油发展,SSE,stock
600969,SH,郴电国际,SSE,stock
600970,SH,中材国际,SSE,stock
600971,SH,恒源煤电,SSE,stock
600973,SH,宝胜股份,SSE,stock
600975,SH,新五丰,SSE,stock
600976,SH,健民集团,SSE,stock
600977,SH,中国电影,SSE,stock
600979,SH,广安爱众,SSE,stock
600980,SH,北矿科技,SSE,stock
600981,SH,苏豪汇鸿,SSE,stock
600982,SH,宁波能源,SSE,stock
